filename_stem,filename,archive,reviewer_packet,model,annotation_json_path,modernised_txt_path,pre_modernisation_txt_path,annotations_legend_path,entities_legend_path,annotation_json_found,modernised_txt_found,pre_modernisation_txt_found,modernised_txt_in_export,annotations_legend_found,entities_legend_found,reviewer_name,modernised_text_available,n_modernised_tokens,n_modernised_characters,n_modernised_characters_without_whitespace,n_modernised_lines,pre_modernisation_text_available,n_pre_modernisation_tokens,n_pre_modernisation_characters,n_pre_modernisation_characters_without_whitespace,n_pre_modernisation_lines,token_count_method,feature_status,token_count_change,character_count_change,token_count_change_pct,character_count_change_pct,n_recorded_annotations,n_recorded_assignments,n_included_assignments,n_included_annotations,n_excluded_assignments,n_originally_invalid_assignments,n_corrected_assignments,n_accepted_invalid_assignments,review_data_status,included_annotations_per_1000_tokens,included_assignments_per_1000_tokens
BnF_104_3,BnF_104_3_GT.txt,bnf_104,6,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_104_3_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_104_3_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/BnF_104_3/BnF_104_3_GT.txt,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Alba,True,245,1371,1127,1,True,250,1287,1036,24,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-5,84,-2.0,6.526806526806526,22,25,25,22,0,0,0,0,reviewed_with_annotations,89.79591836734693,102.04081632653062
AMP_AC_v021__doc026_2,AMP_AC_v021__doc026_2_GT.txt,amp_ac,6,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/AMP_AC_v021__doc026_2_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/AMP_AC_v021__doc026_2_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/AMP_AC_v021__doc026_2/AMP_AC_v021__doc026_2_GT.txt,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Alba,True,112,616,505,1,True,112,558,445,13,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,58,0.0,10.39426523297491,7,7,7,7,0,0,0,0,reviewed_with_annotations,62.5,62.5
utblac_gg_mss_g62_duplicated_11,utblac_gg_mss_g62_duplicated_11_GT.txt,utblac_gg,6,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_gg_mss_g62_duplicated_11_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_gg_mss_g62_duplicated_11_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/utblac_gg_mss_g62_duplicated_11/utblac_gg_mss_g62_duplicated_11_GT.txt,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Alba,True,175,924,745,1,True,180,932,732,30,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-5,-8,-2.7777777777777777,-0.8583690987124464,6,6,6,6,0,0,0,0,reviewed_with_annotations,34.285714285714285,34.285714285714285
AGN_RealesCedDup_v030_exp874,AGN_RealesCedDup_v030_exp874_GT.txt,agn_realesceddup,6,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_RealesCedDup_v030_exp874_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_RealesCedDup_v030_exp874_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/AGN_RealesCedDup_v030_exp874/AGN_RealesCedDup_v030_exp874_GT.txt,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Alba,True,644,3320,2654,30,True,657,3280,2592,42,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-13,40,-1.97869101978691,1.2195121951219512,95,105,105,95,0,0,0,0,reviewed_with_annotations,147.51552795031057,163.04347826086956
AGI_PATRONATO_182_R3_01,AGI_PATRONATO_182_R3_01_GT.txt,agi_patronato,6,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_PATRONATO_182_R3_01_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_PATRONATO_182_R3_01_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/AGI_PATRONATO_182_R3_01/AGI_PATRONATO_182_R3_01_GT.txt,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Alba,True,293,1583,1264,36,True,293,1600,1280,34,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,-17,0.0,-1.0625,57,66,66,57,0,0,0,0,reviewed_with_annotations,194.5392491467577,225.25597269624572
BnF_118_05,BnF_118_05_GT.txt,bnf_118,6,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_05_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_05_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/BnF_118_05/BnF_118_05_GT.txt,intermediate/extracted_exports/reviewer_packet_6/01_ANNOTATOR_2026-07-27T17_22_04_247Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_6_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Alba,True,245,1314,1070,1,True,245,1215,965,16,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,99,0.0,8.148148148148149,17,18,18,17,0,0,0,0,reviewed_with_annotations,69.38775510204081,73.46938775510205
BnF_174_04,BnF_174_04_GT.txt,bnf_174,7,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_174_04_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_174_04_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_174_04/BnF_174_04_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,636,3587,2952,1,True,662,3548,2881,65,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-26,39,-3.927492447129909,1.0992108229988726,32,32,32,32,0,0,0,0,reviewed_with_annotations,50.314465408805034,50.314465408805034
BnF_118_03,BnF_118_03_GT.txt,bnf_118,7,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_03_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_118_03/BnF_118_03_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,318,1863,1547,1,True,327,1851,1518,69,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-9,12,-2.752293577981652,0.6482982171799028,34,34,34,34,0,0,0,0,reviewed_with_annotations,106.9182389937107,106.9182389937107
AGI_PATRONATO_181_R13_1,AGI_PATRONATO_181_R13_1_GT.txt,agi_patronato,7,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_PATRONATO_181_R13_1_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_PATRONATO_181_R13_1_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/AGI_PATRONATO_181_R13_1/AGI_PATRONATO_181_R13_1_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,329,1782,1431,31,True,335,1777,1422,33,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-6,5,-1.791044776119403,0.28137310073157,16,20,20,16,0,0,0,0,reviewed_with_annotations,48.632218844984806,60.79027355623101
AGN_Inquisicion_v1568A_exp152_fs115-116v_04,AGN_Inquisicion_v1568A_exp152_fs115-116v_04_GT.txt,agn_inquisicion,7,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_04_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_04_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/AGN_Inquisicion_v1568A_exp152_fs115-116v_04/AGN_Inquisicion_v1568A_exp152_fs115-116v_04_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,40,175,136,1,True,40,177,137,4,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,-2,0.0,-1.1299435028248588,1,1,1,1,0,0,0,0,reviewed_with_annotations,25.0,25.0
BnF_113_43,BnF_113_43_GT.txt,bnf_113,7,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_43_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_43_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_113_43/BnF_113_43_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,176,978,803,1,True,182,910,727,22,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-6,68,-3.296703296703297,7.472527472527473,22,22,22,22,0,0,0,0,reviewed_with_annotations,125.0,125.0
AGN_IndiferenteVirreinal_caja4071_exp024_2,AGN_IndiferenteVirreinal_caja4071_exp024_2_GT.txt,agn_indiferentevirreinal,7,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_IndiferenteVirreinal_caja4071_exp024_2_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_IndiferenteVirreinal_caja4071_exp024_2_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/AGN_IndiferenteVirreinal_caja4071_exp024_2/AGN_IndiferenteVirreinal_caja4071_exp024_2_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,137,718,572,14,True,137,723,576,14,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,-5,0.0,-0.6915629322268326,18,23,23,18,0,0,0,0,reviewed_with_annotations,131.38686131386862,167.8832116788321
BnF_110_29,BnF_110_29_GT.txt,bnf_110,7,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_110_29_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_110_29_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_110_29/BnF_110_29_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,100,536,437,1,True,102,536,427,17,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-2,0,-1.96078431372549,0.0,10,12,12,10,0,0,0,0,reviewed_with_annotations,100.0,120.0
BnF_264_02,BnF_264_02_GT.txt,bnf_264,7,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_264_02_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_264_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_264_02/BnF_264_02_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,445,2485,2041,1,True,464,2454,1987,45,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-19,31,-4.094827586206897,1.263243683781581,28,28,28,28,0,0,0,0,reviewed_with_annotations,62.921348314606746,62.921348314606746
AGN_AHHacienda_v268_exp046_02,AGN_AHHacienda_v268_exp046_02_GT.txt,agn_ahhacienda,7,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v268_exp046_02_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v268_exp046_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/AGN_AHHacienda_v268_exp046_02/AGN_AHHacienda_v268_exp046_02_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,245,1276,1032,1,True,248,1191,938,24,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-3,85,-1.2096774193548387,7.136859781696053,22,29,29,22,0,0,0,0,reviewed_with_annotations,89.79591836734693,118.36734693877551
AGN_RealesCedDup_v050_exp062,AGN_RealesCedDup_v050_exp062_GT.txt,agn_realesceddup,7,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_RealesCedDup_v050_exp062_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_RealesCedDup_v050_exp062_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/AGN_RealesCedDup_v050_exp062/AGN_RealesCedDup_v050_exp062_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,262,1277,999,28,True,262,1283,994,27,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,-6,0.0,-0.4676539360872954,48,60,60,48,0,0,0,0,reviewed_with_annotations,183.206106870229,229.00763358778624
BnF_112_08,BnF_112_08_GT.txt,bnf_112,7,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_08_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_08_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_112_08/BnF_112_08_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,309,1624,1316,1,True,309,1503,1194,36,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,121,0.0,8.050565535595476,41,45,45,41,0,0,0,0,reviewed_with_annotations,132.68608414239483,145.63106796116503
BnF_032_39,BnF_032_39_GT.txt,bnf_032,7,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_39_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_39_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/BnF_032_39/BnF_032_39_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,242,1304,1063,1,True,248,1215,962,32,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-6,89,-2.419354838709677,7.325102880658436,23,35,35,23,0,0,0,0,reviewed_with_annotations,95.0413223140496,144.62809917355372
AGN_GralParte_v001_exp1020_01,AGN_GralParte_v001_exp1020_01_GT.txt,agn_gralparte,7,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_GralParte_v001_exp1020_01_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_GralParte_v001_exp1020_01_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/AGN_GralParte_v001_exp1020_01/AGN_GralParte_v001_exp1020_01_GT.txt,intermediate/extracted_exports/reviewer_packet_7/01_ANNOTATOR_2026-07-31T23_25_28_968Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_7_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paloma,True,338,1833,1496,1,True,348,1768,1419,35,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-10,65,-2.8735632183908044,3.6764705882352944,8,8,8,8,0,0,0,0,reviewed_with_annotations,23.668639053254438,23.668639053254438
